id,home_team,away_team,win,loss,game_number,date,year
Boston Celtics,Rochester Royals,Boston Celtics,0,1,1,-478810800.0,1955
Boston Celtics,Fort Wayne Pistons,Boston Celtics,0,2,2,-478724400.0,1955
Boston Celtics,Boston Celtics,Syracuse Nationals,1,2,3,-478206000.0,1955
Boston Celtics,Boston Celtics,Milwaukee Hawks,1,3,4,-477774000.0,1955
Boston Celtics,Boston Celtics,Rochester Royals,2,3,5,-477342000.0,1955
Boston Celtics,New York Knicks,Boston Celtics,3,3,6,-476996400.0,1955
Boston Celtics,Syracuse Nationals,Boston Celtics,3,4,7,-476910000.0,1955
Boston Celtics,Boston Celtics,New York Knicks,4,4,8,-476650800.0,1955
Boston Celtics,Philadelphia Warriors,Boston Celtics,4,5,9,-476564400.0,1955
Boston Celtics,Rochester Royals,Boston Celtics,4,6,10,-476391600.0,1955
Boston Celtics,Minneapolis Lakers,Boston Celtics,4,7,11,-476305200.0,1955
Boston Celtics,Milwaukee Hawks,Boston Celtics,5,7,12,-476132400.0,1955
Boston Celtics,Boston Celtics,Milwaukee Hawks,6,7,13,-476046000.0,1955
Boston Celtics,Fort Wayne Pistons,Boston Celtics,6,8,14,-475959600.0,1955
Boston Celtics,Boston Celtics,Rochester Royals,7,8,15,-475786800.0,1955
Boston Celtics,Boston Celtics,Rochester Royals,8,8,16,-475527600.0,1955
Boston Celtics,Boston Celtics,Minneapolis Lakers,8,9,17,-475441200.0,1955
Boston Celtics,Syracuse Nationals,Boston Celtics,8,10,18,-475354800.0,1955
Boston Celtics,Boston Celtics,Syracuse Nationals,9,10,19,-475182000.0,1955
Boston Celtics,Fort Wayne Pistons,Boston Celtics,9,11,20,-475095600.0,1955
Boston Celtics,Boston Celtics,Minneapolis Lakers,10,11,21,-474922800.0,1955
Boston Celtics,Boston Celtics,Milwaukee Hawks,11,11,22,-474836400.0,1955
Boston Celtics,Boston Celtics,Philadelphia Warriors,12,11,23,-474577200.0,1955
Boston Celtics,New York Knicks,Boston Celtics,12,12,24,-474490800.0,1955
Boston Celtics,Milwaukee Hawks,Boston Celtics,13,12,25,-473972400.0,1955
Boston Celtics,Minneapolis Lakers,Boston Celtics,13,13,26,-473886000.0,1955
