id,home_team,away_team,win,loss,game_number,date,year
Atlanta Hawks,Atlanta Hawks,Washington Wizards,1,0,1,1477611000.0,2017
Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,2,0,2,1477758600.0,2017
Atlanta Hawks,Atlanta Hawks,Sacramento Kings,3,0,3,1477956600.0,2017
Atlanta Hawks,Atlanta Hawks,Los Angeles Lakers,3,1,4,1478129400.0,2017
Atlanta Hawks,Washington Wizards,Atlanta Hawks,3,2,5,1478300400.0,2017
Atlanta Hawks,Atlanta Hawks,Houston Rockets,4,2,6,1478388600.0,2017
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,5,2,7,1478649600.0,2017
Atlanta Hawks,Atlanta Hawks,Chicago Bulls,6,2,8,1478737800.0,2017
Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,7,2,9,1478997000.0,2017
Atlanta Hawks,Miami Heat,Atlanta Hawks,8,2,10,1479256200.0,2017
Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks,9,2,11,1479342600.0,2017
Atlanta Hawks,Charlotte Hornets,Atlanta Hawks,9,3,12,1479513600.0,2017
Atlanta Hawks,New York Knicks,Atlanta Hawks,9,4,13,1479661200.0,2017
Atlanta Hawks,Atlanta Hawks,New Orleans Pelicans,9,5,14,1479861000.0,2017
Atlanta Hawks,Indiana Pacers,Atlanta Hawks,10,5,15,1479945600.0,2017
Atlanta Hawks,Utah Jazz,Atlanta Hawks,10,6,16,1480122000.0,2017
Atlanta Hawks,Los Angeles Lakers,Atlanta Hawks,10,7,17,1480300200.0,2017
Atlanta Hawks,Golden State Warriors,Atlanta Hawks,10,8,18,1480390200.0,2017
Atlanta Hawks,Phoenix Suns,Atlanta Hawks,10,9,19,1480557600.0,2017
Atlanta Hawks,Atlanta Hawks,Detroit Pistons,10,10,20,1480726800.0,2017
Atlanta Hawks,Toronto Raptors,Atlanta Hawks,10,11,21,1480811400.0,2017
Atlanta Hawks,Atlanta Hawks,Oklahoma City Thunder,10,12,22,1480984200.0,2017
Atlanta Hawks,Atlanta Hawks,Miami Heat,11,12,23,1481157000.0,2017
Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,12,12,24,1481331600.0,2017
Atlanta Hawks,Atlanta Hawks,Orlando Magic,12,13,25,1481675400.0,2017
Atlanta Hawks,Toronto Raptors,Atlanta Hawks,13,13,26,1481934600.0,2017
Atlanta Hawks,Atlanta Hawks,Charlotte Hornets,13,14,27,1482021000.0,2017
Atlanta Hawks,Oklahoma City Thunder,Atlanta Hawks,14,14,28,1482195600.0,2017
Atlanta Hawks,Atlanta Hawks,Minnesota Timberwolves,14,15,29,1482366600.0,2017
Atlanta Hawks,Denver Nuggets,Atlanta Hawks,15,15,30,1482544800.0,2017
