id,home_team,away_team,win,loss,game_number,date,year
Atlanta Hawks,Houston Rockets,Atlanta Hawks,0,1,1,1004491800.0,2002
Atlanta Hawks,Atlanta Hawks,Washington Wizards,0,2,2,1004662800.0,2002
Atlanta Hawks,Atlanta Hawks,Miami Heat,1,2,3,1004832000.0,2002
Atlanta Hawks,Los Angeles Clippers,Atlanta Hawks,1,3,4,1005017400.0,2002
Atlanta Hawks,Utah Jazz,Atlanta Hawks,1,4,5,1005184800.0,2002
Atlanta Hawks,Phoenix Suns,Atlanta Hawks,1,5,6,1005271200.0,2002
Atlanta Hawks,San Antonio Spurs,Atlanta Hawks,1,6,7,1005442200.0,2002
Atlanta Hawks,Atlanta Hawks,Utah Jazz,2,6,8,1005784200.0,2002
Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,2,7,9,1005955200.0,2002
Atlanta Hawks,Atlanta Hawks,Boston Celtics,3,7,10,1006041600.0,2002
Atlanta Hawks,Indiana Pacers,Atlanta Hawks,3,8,11,1006300800.0,2002
Atlanta Hawks,Boston Celtics,Atlanta Hawks,4,8,12,1006387200.0,2002
Atlanta Hawks,Atlanta Hawks,Detroit Pistons,5,8,13,1006561800.0,2002
Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,5,9,14,1006653600.0,2002
Atlanta Hawks,New York Knicks,Atlanta Hawks,5,10,15,1006821000.0,2002
Atlanta Hawks,Atlanta Hawks,New York Knicks,5,11,16,1006993800.0,2002
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,6,11,17,1007078400.0,2002
Atlanta Hawks,Atlanta Hawks,Toronto Raptors,6,12,18,1007233200.0,2002
Atlanta Hawks,Atlanta Hawks,San Antonio Spurs,6,13,19,1007598600.0,2002
Atlanta Hawks,Orlando Magic,Atlanta Hawks,6,14,20,1007771400.0,2002
Atlanta Hawks,Atlanta Hawks,Orlando Magic,7,14,21,1007856000.0,2002
Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,8,14,22,1008118800.0,2002
Atlanta Hawks,Chicago Bulls,Atlanta Hawks,9,14,23,1008466200.0,2002
Atlanta Hawks,Atlanta Hawks,Indiana Pacers,9,15,24,1008721800.0,2002
Atlanta Hawks,Washington Wizards,Atlanta Hawks,9,16,25,1008806400.0,2002
Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,9,17,26,1008979200.0,2002
Atlanta Hawks,Atlanta Hawks,Charlotte Hornets (Original),10,17,27,1009065600.0,2002
Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,10,18,28,1009414800.0,2002
Atlanta Hawks,Atlanta Hawks,Miami Heat,11,18,29,1009499400.0,2002
Atlanta Hawks,Dallas Mavericks,Atlanta Hawks,11,19,30,1009675800.0,2002
Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,12,19,31,1010192400.0,2002
Atlanta Hawks,Atlanta Hawks,Minnesota Timberwolves,12,20,32,1010275200.0,2002
Atlanta Hawks,Atlanta Hawks,Portland Trail Blazers,13,20,33,1010536200.0,2002
Atlanta Hawks,Charlotte Hornets (Original),Atlanta Hawks,13,21,34,1010620800.0,2002
Atlanta Hawks,Toronto Raptors,Atlanta Hawks,13,22,35,1010793600.0,2002
Atlanta Hawks,Atlanta Hawks,Boston Celtics,13,23,36,1010880000.0,2002
Atlanta Hawks,Atlanta Hawks,Dallas Mavericks,13,24,37,1011141000.0,2002
Atlanta Hawks,Atlanta Hawks,Chicago Bulls,13,25,38,1011313800.0,2002
Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks,13,26,39,1011484800.0,2002
Atlanta Hawks,Atlanta Hawks,Houston Rockets,14,26,40,1011639600.0,2002
Atlanta Hawks,Orlando Magic,Atlanta Hawks,14,27,41,1011745800.0,2002
Atlanta Hawks,Atlanta Hawks,Detroit Pistons,14,28,42,1012005000.0,2002
Atlanta Hawks,Minnesota Timberwolves,Atlanta Hawks,14,29,43,1012093200.0,2002
Atlanta Hawks,Atlanta Hawks,Los Angeles Lakers,14,30,44,1012350600.0,2002
Atlanta Hawks,Detroit Pistons,Atlanta Hawks,14,31,45,1012437000.0,2002
Atlanta Hawks,Washington Wizards,Atlanta Hawks,14,32,46,1012608000.0,2002
Atlanta Hawks,Atlanta Hawks,Los Angeles Clippers,15,32,47,1012698000.0,2002
Atlanta Hawks,Miami Heat,Atlanta Hawks,16,32,48,1012955400.0,2002
Atlanta Hawks,New York Knicks,Atlanta Hawks,16,33,49,1013128200.0,2002
Atlanta Hawks,Atlanta Hawks,New Jersey Nets,17,33,50,1013560200.0,2002
Atlanta Hawks,Los Angeles Lakers,Atlanta Hawks,18,33,51,1013830200.0,2002
Atlanta Hawks,Golden State Warriors,Atlanta Hawks,19,33,52,1013997600.0,2002
Atlanta Hawks,Sacramento Kings,Atlanta Hawks,19,34,53,1014174000.0,2002
Atlanta Hawks,Portland Trail Blazers,Atlanta Hawks,19,35,54,1014346800.0,2002
Atlanta Hawks,Seattle Supersonics,Atlanta Hawks,19,36,55,1014433200.0,2002
Atlanta Hawks,Denver Nuggets,Atlanta Hawks,20,36,56,1014602400.0,2002
Atlanta Hawks,Atlanta Hawks,Seattle Supersonics,20,37,57,1014856200.0,2002
Atlanta Hawks,Atlanta Hawks,Cleveland Cavaliers,21,37,58,1015113600.0,2002
Atlanta Hawks,Atlanta Hawks,Memphis Grizzlies,22,37,59,1015288200.0,2002
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,22,38,60,1015372800.0,2002
Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,22,39,61,1015718400.0,2002
Atlanta Hawks,Atlanta Hawks,Golden State Warriors,23,39,62,1015893000.0,2002
Atlanta Hawks,Atlanta Hawks,Denver Nuggets,24,39,63,1016065800.0,2002
Atlanta Hawks,Atlanta Hawks,Phoenix Suns,25,39,64,1016238600.0,2002
Atlanta Hawks,Indiana Pacers,Atlanta Hawks,25,40,65,1016393400.0,2002
Atlanta Hawks,Chicago Bulls,Atlanta Hawks,26,40,66,1016587800.0,2002
Atlanta Hawks,Atlanta Hawks,New York Knicks,27,40,67,1016757000.0,2002
Atlanta Hawks,Atlanta Hawks,Chicago Bulls,28,40,68,1016928000.0,2002
Atlanta Hawks,New Jersey Nets,Atlanta Hawks,28,41,69,1017010800.0,2002
Atlanta Hawks,Atlanta Hawks,New Jersey Nets,29,41,70,1017189000.0,2002
Atlanta Hawks,Atlanta Hawks,Toronto Raptors,29,42,71,1017361800.0,2002
Atlanta Hawks,Miami Heat,Atlanta Hawks,29,43,72,1017448200.0,2002
Atlanta Hawks,Atlanta Hawks,Sacramento Kings,29,44,73,1017601200.0,2002
Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks,30,44,74,1017793800.0,2002
Atlanta Hawks,Atlanta Hawks,Indiana Pacers,31,44,75,1017966600.0,2002
Atlanta Hawks,Atlanta Hawks,Charlotte Hornets (Original),31,45,76,1018141200.0,2002
Atlanta Hawks,Detroit Pistons,Atlanta Hawks,31,46,77,1018308600.0,2002
Atlanta Hawks,Charlotte Hornets (Original),Atlanta Hawks,32,46,78,1018479600.0,2002
Atlanta Hawks,Toronto Raptors,Atlanta Hawks,32,47,79,1018652400.0,2002
Atlanta Hawks,Atlanta Hawks,Cleveland Cavaliers,33,47,80,1018738800.0,2002
Atlanta Hawks,Atlanta Hawks,Orlando Magic,33,48,81,1018999800.0,2002
Atlanta Hawks,Boston Celtics,Atlanta Hawks,33,49,82,1019084400.0,2002
Boston Celtics,Cleveland Cavaliers,Boston Celtics,1,0,1,1004486400.0,2002
Boston Celtics,Boston Celtics,New Jersey Nets,1,1,2,1004572800.0,2002
Boston Celtics,Boston Celtics,Chicago Bulls,2,1,3,1004747400.0,2002
Boston Celtics,Milwaukee Bucks,Boston Celtics,2,2,4,1004837400.0,2002
Boston Celtics,Boston Celtics,Washington Wizards,3,2,5,1005181200.0,2002
Boston Celtics,Boston Celtics,Seattle Supersonics,4,2,6,1005352200.0,2002
Boston Celtics,Boston Celtics,Indiana Pacers,5,2,7,1005782400.0,2002
Boston Celtics,Atlanta Hawks,Boston Celtics,5,3,8,1006041600.0,2002
Boston Celtics,Boston Celtics,Atlanta Hawks,5,4,9,1006387200.0,2002
Boston Celtics,Boston Celtics,Toronto Raptors,5,5,10,1006561800.0,2002
Boston Celtics,Washington Wizards,Boston Celtics,5,6,11,1006646400.0,2002
Boston Celtics,Miami Heat,Boston Celtics,6,6,12,1006907400.0,2002
Boston Celtics,Orlando Magic,Boston Celtics,7,6,13,1007080200.0,2002
Boston Celtics,New Jersey Nets,Boston Celtics,8,6,14,1007229600.0,2002
Boston Celtics,Toronto Raptors,Boston Celtics,9,6,15,1007323200.0,2002
Boston Celtics,Boston Celtics,Denver Nuggets,10,6,16,1007596800.0,2002
Boston Celtics,Boston Celtics,Phoenix Suns,11,6,17,1007771400.0,2002
Boston Celtics,Chicago Bulls,Boston Celtics,11,7,18,1007861400.0,2002
Boston Celtics,New York Knicks,Boston Celtics,12,7,19,1008117000.0,2002
Boston Celtics,Boston Celtics,Chicago Bulls,13,7,20,1008376200.0,2002
Boston Celtics,Charlotte Hornets (Original),Boston Celtics,14,7,21,1008462600.0,2002
Boston Celtics,Philadelphia 76ers,Boston Celtics,14,8,22,1008633600.0,2002
Boston Celtics,Boston Celtics,Cleveland Cavaliers,15,8,23,1008806400.0,2002
Boston Celtics,Boston Celtics,Utah Jazz,16,8,24,1008981000.0,2002
Boston Celtics,Boston Celtics,Memphis Grizzlies,17,8,25,1009148400.0,2002
Boston Celtics,Utah Jazz,Boston Celtics,17,9,26,1009418400.0,2002
