id,home_team,away_team,win,loss,game_number,date,year
Atlanta Hawks,Atlanta Hawks,New York Knicks,0,1,1,721026000.0,1993
Atlanta Hawks,Chicago Bulls,Atlanta Hawks,1,1,2,721112400.0,1993
Atlanta Hawks,Houston Rockets,Atlanta Hawks,1,2,3,721458000.0,1993
Atlanta Hawks,San Antonio Spurs,Atlanta Hawks,2,2,4,721544400.0,1993
Atlanta Hawks,Dallas Mavericks,Atlanta Hawks,2,3,5,721717200.0,1993
Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks,2,4,6,721976400.0,1993
Atlanta Hawks,Atlanta Hawks,New Jersey Nets,2,5,7,722149200.0,1993
Atlanta Hawks,Atlanta Hawks,Boston Celtics,3,5,8,722322000.0,1993
Atlanta Hawks,Boston Celtics,Atlanta Hawks,4,5,9,722494800.0,1993
Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,5,5,10,722667600.0,1993
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,5,6,11,722840400.0,1993
Atlanta Hawks,Atlanta Hawks,Miami Heat,6,6,12,722926800.0,1993
Atlanta Hawks,Atlanta Hawks,Indiana Pacers,7,6,13,723186000.0,1993
Atlanta Hawks,New Jersey Nets,Atlanta Hawks,7,7,14,723272400.0,1993
Atlanta Hawks,Indiana Pacers,Atlanta Hawks,7,8,15,723445200.0,1993
Atlanta Hawks,Atlanta Hawks,San Antonio Spurs,8,8,16,723531600.0,1993
Atlanta Hawks,Atlanta Hawks,Chicago Bulls,9,8,17,723790800.0,1993
Atlanta Hawks,Atlanta Hawks,Denver Nuggets,10,8,18,724050000.0,1993
Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,10,9,19,724136400.0,1993
Atlanta Hawks,Atlanta Hawks,Detroit Pistons,10,10,20,724395600.0,1993
Atlanta Hawks,Detroit Pistons,Atlanta Hawks,10,11,21,724482000.0,1993
Atlanta Hawks,Miami Heat,Atlanta Hawks,11,11,22,724654800.0,1993
Atlanta Hawks,Atlanta Hawks,Orlando Magic,11,12,23,724741200.0,1993
Atlanta Hawks,Atlanta Hawks,Charlotte Hornets (Original),11,13,24,725000400.0,1993
Atlanta Hawks,Minnesota Timberwolves,Atlanta Hawks,12,13,25,725346000.0,1993
Atlanta Hawks,Washington Bullets,Atlanta Hawks,12,14,26,725518800.0,1993
Atlanta Hawks,Atlanta Hawks,Cleveland Cavaliers,12,15,27,725605200.0,1993
Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks,12,16,28,725950800.0,1993
Atlanta Hawks,Atlanta Hawks,Washington Bullets,12,17,29,726210000.0,1993
Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,13,17,30,726382800.0,1993
Atlanta Hawks,Detroit Pistons,Atlanta Hawks,14,17,31,726469200.0,1993
Atlanta Hawks,Atlanta Hawks,Golden State Warriors,15,17,32,726814800.0,1993
Atlanta Hawks,Atlanta Hawks,Detroit Pistons,16,17,33,726987600.0,1993
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,16,18,34,727160400.0,1993
