id,home_team,away_team,win,loss,game_number,date,year
Boston Celtics,Providence Steamrollers,Boston Celtics,0,1,1,-731012400.0,1947
Boston Celtics,Boston Celtics,Chicago Stags,0,2,2,-730753200.0,1947
Boston Celtics,Detroit Falcons,Boston Celtics,0,3,3,-730407600.0,1947
Boston Celtics,Chicago Stags,Boston Celtics,0,4,4,-730062000.0,1947
Boston Celtics,St. Louis Bombers,Boston Celtics,0,5,5,-729975600.0,1947
Boston Celtics,Boston Celtics,Toronto Huskies,1,5,6,-729802800.0,1947
Boston Celtics,Boston Celtics,St. Louis Bombers,1,6,7,-729370800.0,1947
Boston Celtics,Toronto Huskies,Boston Celtics,1,7,8,-729284400.0,1947
Boston Celtics,Detroit Falcons,Boston Celtics,1,8,9,-729198000.0,1947
Boston Celtics,Boston Celtics,Providence Steamrollers,1,9,10,-729025200.0,1947
Boston Celtics,Philadelphia Warriors,Boston Celtics,1,10,11,-728938800.0,1947
Boston Celtics,Boston Celtics,Pittsburgh Ironmen,2,10,12,-728766000.0,1947
Boston Celtics,Chicago Stags,Boston Celtics,2,11,13,-728506800.0,1947
Boston Celtics,Pittsburgh Ironmen,Boston Celtics,3,11,14,-728420400.0,1947
Boston Celtics,Boston Celtics,Detroit Falcons,3,12,15,-728161200.0,1947
Boston Celtics,Boston Celtics,New York Knicks,3,13,16,-727988400.0,1947
Boston Celtics,New York Knicks,Boston Celtics,3,14,17,-727902000.0,1947
Boston Celtics,Boston Celtics,Detroit Falcons,4,14,18,-727556400.0,1947
Boston Celtics,Boston Celtics,Philadelphia Warriors,5,14,19,-727383600.0,1947
Boston Celtics,Boston Celtics,St. Louis Bombers,5,15,20,-726951600.0,1947
Boston Celtics,St. Louis Bombers,Boston Celtics,5,16,21,-726692400.0,1947
Boston Celtics,Pittsburgh Ironmen,Boston Celtics,5,17,22,-726606000.0,1947
Boston Celtics,Boston Celtics,Philadelphia Warriors,5,18,23,-726260400.0,1947
Boston Celtics,Providence Steamrollers,Boston Celtics,5,19,24,-726174000.0,1947
Boston Celtics,Boston Celtics,Washington Capitols,5,20,25,-726001200.0,1947
Boston Celtics,Toronto Huskies,Boston Celtics,6,20,26,-725655600.0,1947
Boston Celtics,Boston Celtics,Cleveland Rebels,6,21,27,-725396400.0,1947
Boston Celtics,Boston Celtics,New York Knicks,7,21,28,-725050800.0,1947
Boston Celtics,Providence Steamrollers,Boston Celtics,8,21,29,-724964400.0,1947
Boston Celtics,Boston Celtics,Washington Capitols,9,21,30,-724532400.0,1947
Boston Celtics,New York Knicks,Boston Celtics,10,21,31,-724359600.0,1947
