id,home_team,away_team,win,loss,game_number,date,year
Atlanta Hawks,Atlanta Hawks,New York Knicks,1,0,1,308548800.0,1980
Atlanta Hawks,Indiana Pacers,Atlanta Hawks,1,1,2,308635200.0,1980
Atlanta Hawks,Atlanta Hawks,San Antonio Spurs,1,2,3,308894400.0,1980
Atlanta Hawks,Washington Bullets,Atlanta Hawks,1,3,4,308980800.0,1980
Atlanta Hawks,Atlanta Hawks,Indiana Pacers,2,3,5,309067200.0,1980
Atlanta Hawks,Houston Rockets,Atlanta Hawks,2,4,6,309240000.0,1980
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,3,4,7,309499200.0,1980
Atlanta Hawks,Atlanta Hawks,Cleveland Cavaliers,4,4,8,309585600.0,1980
Atlanta Hawks,New Jersey Nets,Atlanta Hawks,5,4,9,309758400.0,1980
Atlanta Hawks,Atlanta Hawks,Boston Celtics,5,5,10,309844800.0,1980
Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,6,5,11,310194000.0,1980
Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,7,5,12,310366800.0,1980
Atlanta Hawks,Atlanta Hawks,New Jersey Nets,8,5,13,310453200.0,1980
Atlanta Hawks,New York Knicks,Atlanta Hawks,9,5,14,310712400.0,1980
Atlanta Hawks,Detroit Pistons,Atlanta Hawks,10,5,15,310798800.0,1980
Atlanta Hawks,Atlanta Hawks,Washington Bullets,11,5,16,311058000.0,1980
Atlanta Hawks,New Jersey Nets,Atlanta Hawks,11,6,17,311317200.0,1980
Atlanta Hawks,Atlanta Hawks,Utah Jazz,12,6,18,311403600.0,1980
Atlanta Hawks,Atlanta Hawks,Houston Rockets,12,7,19,311662800.0,1980
Atlanta Hawks,Atlanta Hawks,Detroit Pistons,13,7,20,311922000.0,1980
Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,13,8,21,312008400.0,1980
Atlanta Hawks,Chicago Bulls,Atlanta Hawks,13,9,22,312181200.0,1980
