id,home_team,away_team,win,loss,game_number,date,year
Atlanta Dream,Atlanta Dream,Indiana Fever,1,0,1,1244260800.0,2009
Atlanta Dream,Washington Mystics,Atlanta Dream,1,1,2,1244347200.0,2009
Atlanta Dream,Chicago Sky,Atlanta Dream,1,2,3,1244779200.0,2009
Atlanta Dream,Connecticut Sun,Atlanta Dream,2,2,4,1244952000.0,2009
Atlanta Dream,Atlanta Dream,Washington Mystics,3,2,5,1245384000.0,2009
Atlanta Dream,Atlanta Dream,New York Liberty,3,3,6,1245556800.0,2009
Atlanta Dream,Atlanta Dream,Chicago Sky,3,4,7,1245729600.0,2009
Atlanta Dream,Atlanta Dream,Detroit Shock,4,4,8,1245988800.0,2009
Atlanta Dream,Connecticut Sun,Atlanta Dream,4,5,9,1246075200.0,2009
Atlanta Dream,Atlanta Dream,Minnesota Lynx,4,6,10,1246334400.0,2009
Atlanta Dream,Atlanta Dream,Washington Mystics,5,6,11,1246593600.0,2009
Atlanta Dream,Indiana Fever,Atlanta Dream,5,7,12,1246766400.0,2009
Atlanta Dream,Atlanta Dream,Connecticut Sun,6,7,13,1246939200.0,2009
Atlanta Dream,New York Liberty,Atlanta Dream,6,8,14,1247284800.0,2009
Atlanta Dream,Minnesota Lynx,Atlanta Dream,7,8,15,1247630400.0,2009
Atlanta Dream,Indiana Fever,Atlanta Dream,7,9,16,1247803200.0,2009
Atlanta Dream,New York Liberty,Atlanta Dream,7,10,17,1247976000.0,2009
Atlanta Dream,Detroit Shock,Atlanta Dream,8,10,18,1248235200.0,2009
Atlanta Dream,Atlanta Dream,Phoenix Mercury,9,10,19,1248926400.0,2009
Atlanta Dream,Atlanta Dream,New York Liberty,10,10,20,1249099200.0,2009
Atlanta Dream,San Antonio Silver Stars,Atlanta Dream,11,10,21,1249531200.0,2009
Atlanta Dream,Atlanta Dream,Chicago Sky,11,11,22,1249704000.0,2009
Atlanta Dream,Atlanta Dream,Detroit Shock,12,11,23,1250136000.0,2009
Atlanta Dream,Atlanta Dream,Seattle Storm,13,11,24,1250308800.0,2009
Atlanta Dream,Atlanta Dream,San Antonio Silver Stars,14,11,25,1250740800.0,2009
Atlanta Dream,Atlanta Dream,Los Angeles Sparks,14,12,26,1251000000.0,2009
Atlanta Dream,Atlanta Dream,Sacramento Monarchs,15,12,27,1251172800.0,2009
Atlanta Dream,Detroit Shock,Atlanta Dream,15,13,28,1251345600.0,2009
Atlanta Dream,Seattle Storm,Atlanta Dream,15,14,29,1251518400.0,2009
Atlanta Dream,Los Angeles Sparks,Atlanta Dream,16,14,30,1251777600.0,2009
Atlanta Dream,Sacramento Monarchs,Atlanta Dream,17,14,31,1252036800.0,2009
Atlanta Dream,Phoenix Mercury,Atlanta Dream,17,15,32,1252123200.0,2009
Atlanta Dream,Atlanta Dream,Connecticut Sun,18,15,33,1252641600.0,2009
Atlanta Dream,Washington Mystics,Atlanta Dream,18,16,34,1252728000.0,2009
