id,home_team,away_team,win,loss,game_number,date,year
Baltimore Bullets (Original),Baltimore Bullets (Original),Minneapolis Lakers,0,1,1,-667681200.0,1949
Baltimore Bullets (Original),Chicago Stags,Baltimore Bullets (Original),0,2,2,-667508400.0,1949
Baltimore Bullets (Original),Fort Wayne Pistons,Baltimore Bullets (Original),1,2,3,-667422000.0,1949
Baltimore Bullets (Original),Indianapolis Jets,Baltimore Bullets (Original),2,2,4,-667249200.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),Washington Capitols,2,3,5,-667076400.0,1949
Baltimore Bullets (Original),New York Knicks,Baltimore Bullets (Original),2,4,6,-666903600.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),New York Knicks,2,5,7,-666471600.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),St. Louis Bombers,2,6,8,-666385200.0,1949
Baltimore Bullets (Original),St. Louis Bombers,Baltimore Bullets (Original),3,6,9,-666298800.0,1949
Baltimore Bullets (Original),Minneapolis Lakers,Baltimore Bullets (Original),3,7,10,-666212400.0,1949
Baltimore Bullets (Original),Rochester Royals,Baltimore Bullets (Original),3,8,11,-666039600.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),Fort Wayne Pistons,4,8,12,-665866800.0,1949
Baltimore Bullets (Original),Providence Steamrollers,Baltimore Bullets (Original),5,8,13,-665694000.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),Indianapolis Jets,6,8,14,-665262000.0,1949
Baltimore Bullets (Original),Washington Capitols,Baltimore Bullets (Original),6,9,15,-665089200.0,1949
Baltimore Bullets (Original),Philadelphia Warriors,Baltimore Bullets (Original),7,9,16,-664743600.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),Philadelphia Warriors,8,9,17,-664657200.0,1949
Baltimore Bullets (Original),New York Knicks,Baltimore Bullets (Original),8,10,18,-664484400.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),Chicago Stags,8,11,19,-664311600.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),Indianapolis Jets,9,11,20,-664225200.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),St. Louis Bombers,9,12,21,-664052400.0,1949
Baltimore Bullets (Original),Boston Celtics,Baltimore Bullets (Original),10,12,22,-663966000.0,1949
Baltimore Bullets (Original),Baltimore Bullets (Original),Chicago Stags,11,12,23,-663447600.0,1949
