id,home_team,away_team,win,loss,game_number,date,year
Atlanta Dream,Atlanta Dream,New York Liberty,0,1,1,1307246400.0,2011
Atlanta Dream,Atlanta Dream,Washington Mystics,0,2,2,1307592000.0,2011
Atlanta Dream,San Antonio Silver Stars,Atlanta Dream,0,3,3,1307764800.0,2011
Atlanta Dream,New York Liberty,Atlanta Dream,1,3,4,1308024000.0,2011
Atlanta Dream,Minnesota Lynx,Atlanta Dream,1,4,5,1308283200.0,2011
Atlanta Dream,Atlanta Dream,Minnesota Lynx,1,5,6,1308456000.0,2011
Atlanta Dream,Atlanta Dream,Chicago Sky,2,5,7,1308628800.0,2011
Atlanta Dream,Atlanta Dream,Phoenix Mercury,2,6,8,1308888000.0,2011
Atlanta Dream,Atlanta Dream,San Antonio Silver Stars,2,7,9,1309060800.0,2011
Atlanta Dream,Atlanta Dream,New York Liberty,3,7,10,1309406400.0,2011
Atlanta Dream,Chicago Sky,Atlanta Dream,3,8,11,1310184000.0,2011
Atlanta Dream,New York Liberty,Atlanta Dream,3,9,12,1310529600.0,2011
Atlanta Dream,Atlanta Dream,Chicago Sky,4,9,13,1310788800.0,2011
Atlanta Dream,Atlanta Dream,Indiana Fever,5,9,14,1311048000.0,2011
Atlanta Dream,Washington Mystics,Atlanta Dream,6,9,15,1311134400.0,2011
Atlanta Dream,Tulsa Shock,Atlanta Dream,7,9,16,1311652800.0,2011
Atlanta Dream,Atlanta Dream,Los Angeles Sparks,8,9,17,1311825600.0,2011
Atlanta Dream,Connecticut Sun,Atlanta Dream,8,10,18,1312084800.0,2011
Atlanta Dream,Atlanta Dream,New York Liberty,8,11,19,1312257600.0,2011
Atlanta Dream,Atlanta Dream,Seattle Storm,9,11,20,1312689600.0,2011
Atlanta Dream,Washington Mystics,Atlanta Dream,10,11,21,1312862400.0,2011
Atlanta Dream,Phoenix Mercury,Atlanta Dream,10,12,22,1313035200.0,2011
Atlanta Dream,Seattle Storm,Atlanta Dream,11,12,23,1313208000.0,2011
Atlanta Dream,Los Angeles Sparks,Atlanta Dream,12,12,24,1313467200.0,2011
