id,home_team,away_team,win,loss,game_number,date,year
Charlotte Sting,Orlando Miracle,Charlotte Sting,0,1,1,959832000.0,2000
Charlotte Sting,Charlotte Sting,Miami Sol,0,2,2,960004800.0,2000
Charlotte Sting,Charlotte Sting,Cleveland Rockers,0,3,3,960177600.0,2000
Charlotte Sting,Charlotte Sting,Seattle Storm,0,4,4,960523200.0,2000
Charlotte Sting,Charlotte Sting,Orlando Miracle,0,5,5,960609600.0,2000
Charlotte Sting,Detroit Shock,Charlotte Sting,1,5,6,960782400.0,2000
Charlotte Sting,Utah Starzz,Charlotte Sting,1,6,7,961041600.0,2000
Charlotte Sting,Sacramento Monarchs,Charlotte Sting,1,7,8,961214400.0,2000
Charlotte Sting,Los Angeles Sparks,Charlotte Sting,1,8,9,961300800.0,2000
Charlotte Sting,Portland Fire,Charlotte Sting,2,8,10,961473600.0,2000
Charlotte Sting,Charlotte Sting,Phoenix Mercury,2,9,11,961646400.0,2000
Charlotte Sting,Orlando Miracle,Charlotte Sting,2,10,12,961819200.0,2000
Charlotte Sting,Charlotte Sting,Detroit Shock,2,11,13,961905600.0,2000
Charlotte Sting,Charlotte Sting,Houston Comets,2,12,14,962164800.0,2000
Charlotte Sting,Charlotte Sting,Washington Mystics,2,13,15,962424000.0,2000
Charlotte Sting,Charlotte Sting,Miami Sol,3,13,16,962769600.0,2000
Charlotte Sting,Houston Comets,Charlotte Sting,3,14,17,962942400.0,2000
Charlotte Sting,Charlotte Sting,Cleveland Rockers,3,15,18,963028800.0,2000
Charlotte Sting,Cleveland Rockers,Charlotte Sting,3,16,19,963201600.0,2000
Charlotte Sting,New York Liberty,Charlotte Sting,3,17,20,963374400.0,2000
Charlotte Sting,Washington Mystics,Charlotte Sting,4,17,21,963633600.0,2000
Charlotte Sting,Charlotte Sting,Portland Fire,5,17,22,964152000.0,2000
Charlotte Sting,Indiana Fever,Charlotte Sting,5,18,23,964238400.0,2000
Charlotte Sting,Charlotte Sting,Indiana Fever,6,18,24,964411200.0,2000
Charlotte Sting,Charlotte Sting,Washington Mystics,7,18,25,964584000.0,2000
Charlotte Sting,Charlotte Sting,New York Liberty,7,19,26,964756800.0,2000
Charlotte Sting,Detroit Shock,Charlotte Sting,7,20,27,964843200.0,2000
Charlotte Sting,New York Liberty,Charlotte Sting,7,21,28,965016000.0,2000
Charlotte Sting,Miami Sol,Charlotte Sting,7,22,29,965361600.0,2000
Charlotte Sting,Charlotte Sting,Utah Starzz,8,22,30,965448000.0,2000
Charlotte Sting,Charlotte Sting,Minnesota Lynx,8,23,31,965707200.0,2000
Charlotte Sting,Indiana Fever,Charlotte Sting,8,24,32,965793600.0,2000
Cleveland Rockers,Minnesota Lynx,Cleveland Rockers,0,1,1,959745600.0,2000
Cleveland Rockers,Cleveland Rockers,Washington Mystics,1,1,2,960004800.0,2000
Cleveland Rockers,Charlotte Sting,Cleveland Rockers,2,1,3,960177600.0,2000
Cleveland Rockers,Cleveland Rockers,Orlando Miracle,3,1,4,960350400.0,2000
Cleveland Rockers,Cleveland Rockers,Seattle Storm,4,1,5,960609600.0,2000
Cleveland Rockers,Indiana Fever,Cleveland Rockers,5,1,6,960782400.0,2000
Cleveland Rockers,Cleveland Rockers,Detroit Shock,5,2,7,961128000.0,2000
Cleveland Rockers,Miami Sol,Cleveland Rockers,5,3,8,961214400.0,2000
Cleveland Rockers,Cleveland Rockers,Sacramento Monarchs,6,3,9,961387200.0,2000
Cleveland Rockers,Orlando Miracle,Cleveland Rockers,6,4,10,961646400.0,2000
Cleveland Rockers,Cleveland Rockers,Minnesota Lynx,6,5,11,961819200.0,2000
Cleveland Rockers,Cleveland Rockers,Phoenix Mercury,7,5,12,961905600.0,2000
Cleveland Rockers,Portland Fire,Cleveland Rockers,7,6,13,962164800.0,2000
Cleveland Rockers,Los Angeles Sparks,Cleveland Rockers,7,7,14,962424000.0,2000
Cleveland Rockers,Cleveland Rockers,New York Liberty,8,7,15,962596800.0,2000
Cleveland Rockers,Miami Sol,Cleveland Rockers,8,8,16,962942400.0,2000
Cleveland Rockers,Charlotte Sting,Cleveland Rockers,9,8,17,963028800.0,2000
Cleveland Rockers,Cleveland Rockers,Charlotte Sting,10,8,18,963201600.0,2000
Cleveland Rockers,Cleveland Rockers,Orlando Miracle,11,8,19,963374400.0,2000
Cleveland Rockers,Cleveland Rockers,Indiana Fever,12,8,20,963633600.0,2000
Cleveland Rockers,Cleveland Rockers,Houston Comets,12,9,21,964065600.0,2000
Cleveland Rockers,Cleveland Rockers,Miami Sol,13,9,22,964238400.0,2000
Cleveland Rockers,Phoenix Mercury,Cleveland Rockers,13,10,23,964411200.0,2000
Cleveland Rockers,Utah Starzz,Cleveland Rockers,13,11,24,964584000.0,2000
Cleveland Rockers,Cleveland Rockers,Detroit Shock,14,11,25,964756800.0,2000
Cleveland Rockers,New York Liberty,Cleveland Rockers,14,12,26,964843200.0,2000
Cleveland Rockers,Detroit Shock,Cleveland Rockers,15,12,27,965016000.0,2000
Cleveland Rockers,Cleveland Rockers,Utah Starzz,16,12,28,965275200.0,2000
Cleveland Rockers,Indiana Fever,Cleveland Rockers,16,13,29,965361600.0,2000
Cleveland Rockers,Cleveland Rockers,Washington Mystics,17,13,30,965534400.0,2000
Cleveland Rockers,New York Liberty,Cleveland Rockers,17,14,31,965707200.0,2000
Cleveland Rockers,Washington Mystics,Cleveland Rockers,17,15,32,965793600.0,2000
Detroit Shock,Detroit Shock,Sacramento Monarchs,1,0,1,960004800.0,2000
Detroit Shock,Minnesota Lynx,Detroit Shock,1,1,2,960177600.0,2000
Detroit Shock,Detroit Shock,New York Liberty,1,2,3,960350400.0,2000
Detroit Shock,Detroit Shock,Indiana Fever,2,2,4,960523200.0,2000
Detroit Shock,Detroit Shock,Charlotte Sting,2,3,5,960782400.0,2000
Detroit Shock,Miami Sol,Detroit Shock,2,4,6,960868800.0,2000
Detroit Shock,Cleveland Rockers,Detroit Shock,3,4,7,961128000.0,2000
Detroit Shock,Detroit Shock,Indiana Fever,4,4,8,961300800.0,2000
