id,home_team,away_team,win,loss,game_number,date,year
Boston Celtics,Boston Celtics,Detroit Pistons,1,0,1,-258667200.0,1962
Boston Celtics,Boston Celtics,New York Knicks,2,0,2,-258062400.0,1962
Boston Celtics,Philadelphia Warriors,Boston Celtics,3,0,3,-257540400.0,1962
Boston Celtics,Boston Celtics,Syracuse Nationals,4,0,4,-257454000.0,1962
Boston Celtics,Boston Celtics,Detroit Pistons,4,1,5,-257022000.0,1962
Boston Celtics,Boston Celtics,Philadelphia Warriors,5,1,6,-256849200.0,1962
Boston Celtics,Chicago Packers,Boston Celtics,6,1,7,-256762800.0,1962
Boston Celtics,St. Louis Hawks,Boston Celtics,7,1,8,-256590000.0,1962
Boston Celtics,Cincinnati Royals,Boston Celtics,8,1,9,-256417200.0,1962
Boston Celtics,New York Knicks,Boston Celtics,9,1,10,-256330800.0,1962
Boston Celtics,Boston Celtics,Los Angeles Lakers,9,2,11,-256244400.0,1962
Boston Celtics,Boston Celtics,St. Louis Hawks,10,2,12,-255898800.0,1962
Boston Celtics,Philadelphia Warriors,Boston Celtics,11,2,13,-255812400.0,1962
Boston Celtics,Boston Celtics,New York Knicks,12,2,14,-255639600.0,1962
Boston Celtics,Detroit Pistons,Boston Celtics,13,2,15,-255553200.0,1962
Boston Celtics,Boston Celtics,Detroit Pistons,14,2,16,-255380400.0,1962
Boston Celtics,Boston Celtics,Cincinnati Royals,14,3,17,-255207600.0,1962
Boston Celtics,Boston Celtics,Chicago Packers,15,3,18,-255121200.0,1962
Boston Celtics,Cincinnati Royals,Boston Celtics,16,3,19,-254948400.0,1962
Boston Celtics,Boston Celtics,Cincinnati Royals,17,3,20,-254689200.0,1962
Boston Celtics,Boston Celtics,Syracuse Nationals,18,3,21,-254516400.0,1962
Boston Celtics,Syracuse Nationals,Boston Celtics,19,3,22,-254430000.0,1962
Boston Celtics,Boston Celtics,Philadelphia Warriors,20,3,23,-254084400.0,1962
Boston Celtics,Boston Celtics,Chicago Packers,21,3,24,-253998000.0,1962
Boston Celtics,Boston Celtics,St. Louis Hawks,22,3,25,-253825200.0,1962
Boston Celtics,New York Knicks,Boston Celtics,23,3,26,-253738800.0,1962
Boston Celtics,Los Angeles Lakers,Boston Celtics,23,4,27,-253566000.0,1962
Boston Celtics,Boston Celtics,New York Knicks,24,4,28,-253393200.0,1962
Boston Celtics,Boston Celtics,New York Knicks,25,4,29,-253220400.0,1962
Boston Celtics,Syracuse Nationals,Boston Celtics,26,4,30,-253047600.0,1962
Boston Celtics,Boston Celtics,Los Angeles Lakers,27,4,31,-252961200.0,1962
Boston Celtics,St. Louis Hawks,Boston Celtics,28,4,32,-252788400.0,1962
Boston Celtics,New York Knicks,Boston Celtics,28,5,33,-252702000.0,1962
Boston Celtics,Philadelphia Warriors,Boston Celtics,29,5,34,-252615600.0,1962
Boston Celtics,Boston Celtics,St. Louis Hawks,30,5,35,-252356400.0,1962
