id,home_team,away_team,win,loss,game_number,date,year
Atlanta Hawks,New Orleans Hornets,Atlanta Hawks,0,1,1,1067475600.0,2004
Atlanta Hawks,Chicago Bulls,Atlanta Hawks,0,2,2,1067650200.0,2004
Atlanta Hawks,Atlanta Hawks,Indiana Pacers,0,3,3,1067731200.0,2004
Atlanta Hawks,Atlanta Hawks,New Orleans Hornets,1,3,4,1067905800.0,2004
Atlanta Hawks,Golden State Warriors,Atlanta Hawks,1,4,5,1068089400.0,2004
Atlanta Hawks,Portland Trail Blazers,Atlanta Hawks,1,5,6,1068346800.0,2004
Atlanta Hawks,Seattle Supersonics,Atlanta Hawks,2,5,7,1068429600.0,2004
Atlanta Hawks,Los Angeles Clippers,Atlanta Hawks,2,6,8,1068607800.0,2004
Atlanta Hawks,Phoenix Suns,Atlanta Hawks,3,6,9,1068688800.0,2004
Atlanta Hawks,Atlanta Hawks,New Jersey Nets,3,7,10,1068940800.0,2004
Atlanta Hawks,Atlanta Hawks,Washington Wizards,3,8,11,1069115400.0,2004
Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,4,8,12,1069203600.0,2004
Atlanta Hawks,San Antonio Spurs,Atlanta Hawks,4,9,13,1069464600.0,2004
Atlanta Hawks,Atlanta Hawks,Cleveland Cavaliers,5,9,14,1069545600.0,2004
Atlanta Hawks,Atlanta Hawks,Detroit Pistons,5,10,15,1069720200.0,2004
Atlanta Hawks,Atlanta Hawks,Toronto Raptors,5,11,16,1069893000.0,2004
Atlanta Hawks,Atlanta Hawks,Miami Heat,6,11,17,1070065800.0,2004
Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,6,12,18,1070150400.0,2004
Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks,6,13,19,1070411400.0,2004
Atlanta Hawks,Toronto Raptors,Atlanta Hawks,6,14,20,1070668800.0,2004
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,6,15,21,1070757000.0,2004
Atlanta Hawks,Atlanta Hawks,Denver Nuggets,7,15,22,1071016200.0,2004
Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,7,16,23,1071104400.0,2004
Atlanta Hawks,Indiana Pacers,Atlanta Hawks,7,17,24,1071275400.0,2004
Atlanta Hawks,Atlanta Hawks,Orlando Magic,7,18,25,1071361800.0,2004
Atlanta Hawks,Miami Heat,Atlanta Hawks,7,19,26,1071621000.0,2004
Atlanta Hawks,Atlanta Hawks,Golden State Warriors,7,20,27,1071707400.0,2004
