id,home_team,away_team,win,loss,game_number,date,year
Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,1,0,1,1288224000.0,2011
Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,2,0,2,1288393200.0,2011
Atlanta Hawks,Atlanta Hawks,Washington Wizards,3,0,3,1288479600.0,2011
Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,4,0,4,1288738800.0,2011
Atlanta Hawks,Atlanta Hawks,Detroit Pistons,5,0,5,1288825200.0,2011
Atlanta Hawks,Minnesota Timberwolves,Atlanta Hawks,6,0,6,1289001600.0,2011
Atlanta Hawks,Atlanta Hawks,Phoenix Suns,6,1,7,1289167200.0,2011
Atlanta Hawks,Orlando Magic,Atlanta Hawks,6,2,8,1289260800.0,2011
Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks,6,3,9,1289433600.0,2011
Atlanta Hawks,Atlanta Hawks,Utah Jazz,6,4,10,1289606400.0,2011
Atlanta Hawks,Atlanta Hawks,Minnesota Timberwolves,7,4,11,1289761200.0,2011
Atlanta Hawks,Indiana Pacers,Atlanta Hawks,8,4,12,1289952000.0,2011
Atlanta Hawks,Atlanta Hawks,Dallas Mavericks,8,5,13,1290301200.0,2011
Atlanta Hawks,Atlanta Hawks,Boston Celtics,8,6,14,1290470400.0,2011
Atlanta Hawks,New Jersey Nets,Atlanta Hawks,8,7,15,1290556800.0,2011
Atlanta Hawks,Atlanta Hawks,Washington Wizards,9,7,16,1290733200.0,2011
Atlanta Hawks,New York Knicks,Atlanta Hawks,10,7,17,1290880800.0,2011
Atlanta Hawks,Toronto Raptors,Atlanta Hawks,11,7,18,1290967200.0,2011
Atlanta Hawks,Atlanta Hawks,Memphis Grizzlies,12,7,19,1291248000.0,2011
Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,13,7,20,1291422600.0,2011
Atlanta Hawks,Miami Heat,Atlanta Hawks,13,8,21,1291509000.0,2011
Atlanta Hawks,Orlando Magic,Atlanta Hawks,14,8,22,1291680000.0,2011
Atlanta Hawks,Atlanta Hawks,New Jersey Nets,15,8,23,1291766400.0,2011
Atlanta Hawks,San Antonio Spurs,Atlanta Hawks,15,9,24,1292031000.0,2011
Atlanta Hawks,Atlanta Hawks,Indiana Pacers,16,9,25,1292112000.0,2011
Atlanta Hawks,Detroit Pistons,Atlanta Hawks,16,10,26,1292373000.0,2011
Atlanta Hawks,Boston Celtics,Atlanta Hawks,16,11,27,1292547600.0,2011
Atlanta Hawks,Atlanta Hawks,Charlotte Bobcats,17,11,28,1292632200.0,2011
Atlanta Hawks,New Jersey Nets,Atlanta Hawks,17,12,29,1292781600.0,2011
Atlanta Hawks,Atlanta Hawks,Orlando Magic,18,12,30,1292889600.0,2011
Atlanta Hawks,Atlanta Hawks,Cleveland Cavaliers,19,12,31,1293062400.0,2011
Atlanta Hawks,New Orleans Hornets,Atlanta Hawks,19,13,32,1293408000.0,2011
Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,20,13,33,1293498000.0,2011
Atlanta Hawks,Atlanta Hawks,Golden State Warriors,21,13,34,1293667200.0,2011
Atlanta Hawks,Oklahoma City Thunder,Atlanta Hawks,21,14,35,1293843600.0,2011
Atlanta Hawks,Los Angeles Clippers,Atlanta Hawks,22,14,36,1294000200.0,2011
Atlanta Hawks,Sacramento Kings,Atlanta Hawks,23,14,37,1294196400.0,2011
Atlanta Hawks,Utah Jazz,Atlanta Hawks,24,14,38,1294279200.0,2011
Atlanta Hawks,Atlanta Hawks,Indiana Pacers,25,14,39,1294531200.0,2011
Atlanta Hawks,Toronto Raptors,Atlanta Hawks,26,14,40,1294876800.0,2011
Atlanta Hawks,Atlanta Hawks,Houston Rockets,26,15,41,1295136000.0,2011
Atlanta Hawks,Atlanta Hawks,Sacramento Kings,27,15,42,1295298000.0,2011
Atlanta Hawks,Miami Heat,Atlanta Hawks,28,15,43,1295397000.0,2011
Atlanta Hawks,Atlanta Hawks,New Orleans Hornets,28,16,44,1295656200.0,2011
Atlanta Hawks,Charlotte Bobcats,Atlanta Hawks,29,16,45,1295740800.0,2011
Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,29,17,46,1296090000.0,2011
Atlanta Hawks,Atlanta Hawks,New York Knicks,30,17,47,1296261000.0,2011
Atlanta Hawks,Dallas Mavericks,Atlanta Hawks,30,18,48,1296351000.0,2011
Atlanta Hawks,Atlanta Hawks,Toronto Raptors,31,18,49,1296691200.0,2011
Atlanta Hawks,Atlanta Hawks,Los Angeles Clippers,32,18,50,1296865800.0,2011
Atlanta Hawks,Washington Wizards,Atlanta Hawks,33,18,51,1296950400.0,2011
Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,33,19,52,1297209600.0,2011
Atlanta Hawks,Atlanta Hawks,Charlotte Bobcats,33,20,53,1297555200.0,2011
