id,home_team,away_team,win,loss,game_number,date,year
Baltimore Bullets,Baltimore Bullets,Los Angeles Lakers,0,1,1,-101419200.0,1967
Baltimore Bullets,Baltimore Bullets,New York Knicks,0,2,2,-101073600.0,1967
Baltimore Bullets,Boston Celtics,Baltimore Bullets,0,3,3,-100900800.0,1967
Baltimore Bullets,Baltimore Bullets,Philadelphia 76ers,0,4,4,-100814400.0,1967
Baltimore Bullets,Philadelphia 76ers,Baltimore Bullets,0,5,5,-100555200.0,1967
Baltimore Bullets,Baltimore Bullets,Cincinnati Royals,1,5,6,-100468800.0,1967
Baltimore Bullets,Baltimore Bullets,San Francisco Warriors,1,6,7,-100296000.0,1967
Baltimore Bullets,Detroit Pistons,Baltimore Bullets,1,7,8,-100209600.0,1967
Baltimore Bullets,Chicago Bulls,Baltimore Bullets,1,8,9,-99860400.0,1967
Baltimore Bullets,Los Angeles Lakers,Baltimore Bullets,1,9,10,-99687600.0,1967
Baltimore Bullets,San Francisco Warriors,Baltimore Bullets,1,10,11,-99514800.0,1967
Baltimore Bullets,Los Angeles Lakers,Baltimore Bullets,2,10,12,-99342000.0,1967
Baltimore Bullets,San Francisco Warriors,Baltimore Bullets,2,11,13,-99255600.0,1967
Baltimore Bullets,Baltimore Bullets,Cincinnati Royals,2,12,14,-99082800.0,1967
Baltimore Bullets,New York Knicks,Baltimore Bullets,2,13,15,-98996400.0,1967
Baltimore Bullets,Baltimore Bullets,Chicago Bulls,3,13,16,-98564400.0,1967
Baltimore Bullets,Boston Celtics,Baltimore Bullets,3,14,17,-98478000.0,1967
Baltimore Bullets,Baltimore Bullets,Boston Celtics,3,15,18,-98391600.0,1967
Baltimore Bullets,Cincinnati Royals,Baltimore Bullets,3,16,19,-98305200.0,1967
Baltimore Bullets,Baltimore Bullets,San Francisco Warriors,4,16,20,-98132400.0,1967
Baltimore Bullets,Baltimore Bullets,San Francisco Warriors,4,17,21,-98046000.0,1967
Baltimore Bullets,Baltimore Bullets,Philadelphia 76ers,4,18,22,-97873200.0,1967
Baltimore Bullets,New York Knicks,Baltimore Bullets,4,19,23,-97786800.0,1967
Baltimore Bullets,Baltimore Bullets,Los Angeles Lakers,4,20,24,-97441200.0,1967
Baltimore Bullets,Baltimore Bullets,Philadelphia 76ers,4,21,25,-97182000.0,1967
Baltimore Bullets,Baltimore Bullets,San Francisco Warriors,5,21,26,-96836400.0,1967
Baltimore Bullets,Baltimore Bullets,Chicago Bulls,5,22,27,-96750000.0,1967
Baltimore Bullets,New York Knicks,Baltimore Bullets,5,23,28,-96577200.0,1967
Baltimore Bullets,Baltimore Bullets,Chicago Bulls,6,23,29,-96318000.0,1967
Baltimore Bullets,Baltimore Bullets,New York Knicks,7,23,30,-96231600.0,1967
Baltimore Bullets,Detroit Pistons,Baltimore Bullets,8,23,31,-96058800.0,1967
Baltimore Bullets,Baltimore Bullets,Chicago Bulls,8,24,32,-95972400.0,1967
Baltimore Bullets,Cincinnati Royals,Baltimore Bullets,8,25,33,-95886000.0,1967
Baltimore Bullets,Baltimore Bullets,St. Louis Hawks,8,26,34,-95626800.0,1967
Baltimore Bullets,Baltimore Bullets,Detroit Pistons,8,27,35,-95281200.0,1967
Baltimore Bullets,Chicago Bulls,Baltimore Bullets,8,28,36,-95194800.0,1967
Baltimore Bullets,St. Louis Hawks,Baltimore Bullets,8,29,37,-95108400.0,1967
Baltimore Bullets,Baltimore Bullets,San Francisco Warriors,8,30,38,-95022000.0,1967
Baltimore Bullets,Baltimore Bullets,New York Knicks,8,31,39,-94849200.0,1967
Baltimore Bullets,Baltimore Bullets,Detroit Pistons,8,32,40,-94503600.0,1967
Baltimore Bullets,Baltimore Bullets,Detroit Pistons,8,33,41,-94417200.0,1967
Baltimore Bullets,Philadelphia 76ers,Baltimore Bullets,8,34,42,-94244400.0,1967
Baltimore Bullets,New York Knicks,Baltimore Bullets,8,35,43,-94158000.0,1967
Baltimore Bullets,Baltimore Bullets,Cincinnati Royals,8,36,44,-94071600.0,1967
Baltimore Bullets,Baltimore Bullets,St. Louis Hawks,9,36,45,-93726000.0,1967
Baltimore Bullets,Baltimore Bullets,Detroit Pistons,9,37,46,-93639600.0,1967
Baltimore Bullets,Baltimore Bullets,Boston Celtics,9,38,47,-93553200.0,1967
Baltimore Bullets,Baltimore Bullets,St. Louis Hawks,10,38,48,-93380400.0,1967
Baltimore Bullets,Baltimore Bullets,Cincinnati Royals,11,38,49,-93121200.0,1967
Baltimore Bullets,Boston Celtics,Baltimore Bullets,11,39,50,-93034800.0,1967
Baltimore Bullets,Baltimore Bullets,Los Angeles Lakers,12,39,51,-92948400.0,1967
Baltimore Bullets,Chicago Bulls,Baltimore Bullets,12,40,52,-92862000.0,1967
Baltimore Bullets,San Francisco Warriors,Baltimore Bullets,12,41,53,-92689200.0,1967
Baltimore Bullets,Los Angeles Lakers,Baltimore Bullets,12,42,54,-92602800.0,1967
Baltimore Bullets,San Francisco Warriors,Baltimore Bullets,12,43,55,-92430000.0,1967
Baltimore Bullets,Los Angeles Lakers,Baltimore Bullets,12,44,56,-92343600.0,1967
Baltimore Bullets,Baltimore Bullets,Boston Celtics,12,45,57,-91998000.0,1967
Baltimore Bullets,Baltimore Bullets,Cincinnati Royals,12,46,58,-91911600.0,1967
Baltimore Bullets,Baltimore Bullets,Cincinnati Royals,13,46,59,-91738800.0,1967
Baltimore Bullets,Baltimore Bullets,St. Louis Hawks,14,46,60,-91566000.0,1967
Baltimore Bullets,Baltimore Bullets,St. Louis Hawks,14,47,61,-91479600.0,1967
Baltimore Bullets,Baltimore Bullets,Los Angeles Lakers,14,48,62,-91393200.0,1967
Baltimore Bullets,Baltimore Bullets,Boston Celtics,15,48,63,-91306800.0,1967
Baltimore Bullets,Baltimore Bullets,Philadelphia 76ers,16,48,64,-91134000.0,1967
Baltimore Bullets,Baltimore Bullets,St. Louis Hawks,16,49,65,-90615600.0,1967
Baltimore Bullets,Baltimore Bullets,Detroit Pistons,16,50,66,-90529200.0,1967
Baltimore Bullets,Detroit Pistons,Baltimore Bullets,17,50,67,-90442800.0,1967
Baltimore Bullets,Baltimore Bullets,Boston Celtics,17,51,68,-90183600.0,1967
Baltimore Bullets,Baltimore Bullets,Philadelphia 76ers,17,52,69,-90010800.0,1967
Baltimore Bullets,New York Knicks,Baltimore Bullets,17,53,70,-89924400.0,1967
Baltimore Bullets,Baltimore Bullets,Chicago Bulls,18,53,71,-89838000.0,1967
Baltimore Bullets,Baltimore Bullets,St. Louis Hawks,19,53,72,-89578800.0,1967
Baltimore Bullets,Cincinnati Royals,Baltimore Bullets,19,54,73,-89319600.0,1967
Baltimore Bullets,St. Louis Hawks,Baltimore Bullets,19,55,74,-89233200.0,1967
Baltimore Bullets,Detroit Pistons,Baltimore Bullets,19,56,75,-88974000.0,1967
Baltimore Bullets,Chicago Bulls,Baltimore Bullets,19,57,76,-88801200.0,1967
Baltimore Bullets,Boston Celtics,Baltimore Bullets,19,58,77,-88628400.0,1967
Baltimore Bullets,Baltimore Bullets,New York Knicks,20,58,78,-88369200.0,1967
Baltimore Bullets,Baltimore Bullets,Los Angeles Lakers,20,59,79,-88196400.0,1967
Baltimore Bullets,Philadelphia 76ers,Baltimore Bullets,20,60,80,-88110000.0,1967
Baltimore Bullets,Baltimore Bullets,Philadelphia 76ers,20,61,81,-88023600.0,1967
Boston Celtics,Boston Celtics,San Francisco Warriors,1,0,1,-101419200.0,1967
Boston Celtics,Boston Celtics,Baltimore Bullets,2,0,2,-100900800.0,1967
Boston Celtics,New York Knicks,Boston Celtics,3,0,3,-100814400.0,1967
Boston Celtics,Boston Celtics,Chicago Bulls,4,0,4,-100382400.0,1967
Boston Celtics,Philadelphia 76ers,Boston Celtics,4,1,5,-100209600.0,1967
Boston Celtics,Boston Celtics,Los Angeles Lakers,5,1,6,-99860400.0,1967
Boston Celtics,Boston Celtics,Chicago Bulls,6,1,7,-99774000.0,1967
Boston Celtics,Boston Celtics,Philadelphia 76ers,7,1,8,-99601200.0,1967
Boston Celtics,Chicago Bulls,Boston Celtics,8,1,9,-99342000.0,1967
Boston Celtics,Cincinnati Royals,Boston Celtics,9,1,10,-99169200.0,1967
Boston Celtics,Boston Celtics,New York Knicks,10,1,11,-99082800.0,1967
Boston Celtics,St. Louis Hawks,Boston Celtics,10,2,12,-98996400.0,1967
Boston Celtics,Boston Celtics,Baltimore Bullets,11,2,13,-98478000.0,1967
Boston Celtics,Baltimore Bullets,Boston Celtics,12,2,14,-98391600.0,1967
Boston Celtics,Boston Celtics,St. Louis Hawks,13,2,15,-98046000.0,1967
Boston Celtics,St. Louis Hawks,Boston Celtics,14,2,16,-97959600.0,1967
Boston Celtics,Detroit Pistons,Boston Celtics,14,3,17,-97873200.0,1967
Boston Celtics,Boston Celtics,Cincinnati Royals,15,3,18,-97786800.0,1967
Boston Celtics,Boston Celtics,Detroit Pistons,15,4,19,-97527600.0,1967
Boston Celtics,Boston Celtics,Detroit Pistons,15,5,20,-97268400.0,1967
Boston Celtics,New York Knicks,Boston Celtics,16,5,21,-97182000.0,1967
Boston Celtics,Boston Celtics,Detroit Pistons,17,5,22,-96922800.0,1967
Boston Celtics,Boston Celtics,Cincinnati Royals,18,5,23,-96836400.0,1967
Boston Celtics,Cincinnati Royals,Boston Celtics,19,5,24,-96663600.0,1967
Boston Celtics,Boston Celtics,Chicago Bulls,20,5,25,-96577200.0,1967
Boston Celtics,Boston Celtics,Philadelphia 76ers,21,5,26,-96490800.0,1967
Boston Celtics,Boston Celtics,St. Louis Hawks,21,6,27,-96145200.0,1967
Boston Celtics,San Francisco Warriors,Boston Celtics,22,6,28,-95972400.0,1967
Boston Celtics,Los Angeles Lakers,Boston Celtics,22,7,29,-95886000.0,1967
Boston Celtics,Boston Celtics,Detroit Pistons,23,7,30,-95713200.0,1967
