id,home_team,away_team,win,loss,game_number,date,year
Atlanta Dream,Atlanta Dream,San Antonio Silver Stars,1,0,1,1400212800.0,2014
Atlanta Dream,Indiana Fever,Atlanta Dream,2,0,2,1400299200.0,2014
Atlanta Dream,Chicago Sky,Atlanta Dream,2,1,3,1400904000.0,2014
Atlanta Dream,Atlanta Dream,Indiana Fever,2,2,4,1400990400.0,2014
Atlanta Dream,Atlanta Dream,Seattle Storm,3,2,5,1401422400.0,2014
Atlanta Dream,Connecticut Sun,Atlanta Dream,3,3,6,1401595200.0,2014
Atlanta Dream,Atlanta Dream,Los Angeles Sparks,4,3,7,1401768000.0,2014
Atlanta Dream,Atlanta Dream,Chicago Sky,5,3,8,1402113600.0,2014
Atlanta Dream,Atlanta Dream,Minnesota Lynx,6,3,9,1402632000.0,2014
Atlanta Dream,Washington Mystics,Atlanta Dream,7,3,10,1402804800.0,2014
Atlanta Dream,Atlanta Dream,Washington Mystics,8,3,11,1403064000.0,2014
Atlanta Dream,Atlanta Dream,New York Liberty,9,3,12,1403236800.0,2014
Atlanta Dream,New York Liberty,Atlanta Dream,9,4,13,1403409600.0,2014
Atlanta Dream,San Antonio Silver Stars,Atlanta Dream,10,4,14,1403755200.0,2014
Atlanta Dream,Indiana Fever,Atlanta Dream,11,4,15,1404014400.0,2014
Atlanta Dream,Atlanta Dream,Indiana Fever,11,5,16,1404187200.0,2014
Atlanta Dream,Atlanta Dream,Washington Mystics,12,5,17,1404532800.0,2014
Atlanta Dream,Atlanta Dream,Connecticut Sun,13,5,18,1404792000.0,2014
Atlanta Dream,Indiana Fever,Atlanta Dream,14,5,19,1405137600.0,2014
Atlanta Dream,Atlanta Dream,Chicago Sky,15,5,20,1405224000.0,2014
Atlanta Dream,New York Liberty,Atlanta Dream,15,6,21,1405483200.0,2014
Atlanta Dream,Minnesota Lynx,Atlanta Dream,15,7,22,1406001600.0,2014
Atlanta Dream,Atlanta Dream,Chicago Sky,15,8,23,1406260800.0,2014
Atlanta Dream,Washington Mystics,Atlanta Dream,15,9,24,1406433600.0,2014
Atlanta Dream,Atlanta Dream,Connecticut Sun,16,9,25,1406606400.0,2014
Atlanta Dream,Tulsa Shock,Atlanta Dream,17,9,26,1406779200.0,2014
Atlanta Dream,Atlanta Dream,New York Liberty,17,10,27,1407038400.0,2014
Atlanta Dream,Phoenix Mercury,Atlanta Dream,17,11,28,1407211200.0,2014
Atlanta Dream,Seattle Storm,Atlanta Dream,17,12,29,1407384000.0,2014
Atlanta Dream,Los Angeles Sparks,Atlanta Dream,17,13,30,1407470400.0,2014
Atlanta Dream,Chicago Sky,Atlanta Dream,17,14,31,1407643200.0,2014
Atlanta Dream,Atlanta Dream,Phoenix Mercury,18,14,32,1407902400.0,2014
Atlanta Dream,Atlanta Dream,Tulsa Shock,19,14,33,1408075200.0,2014
Atlanta Dream,Connecticut Sun,Atlanta Dream,19,15,34,1408248000.0,2014
Chicago Sky,Chicago Sky,Indiana Fever,1,0,1,1400212800.0,2014
Chicago Sky,New York Liberty,Chicago Sky,2,0,2,1400299200.0,2014
Chicago Sky,Chicago Sky,Connecticut Sun,3,0,3,1400644800.0,2014
Chicago Sky,Chicago Sky,Atlanta Dream,4,0,4,1400904000.0,2014
Chicago Sky,Chicago Sky,Minnesota Lynx,4,1,5,1401076800.0,2014
Chicago Sky,Chicago Sky,Connecticut Sun,5,1,6,1401422400.0,2014
Chicago Sky,Chicago Sky,Los Angeles Sparks,5,2,7,1402027200.0,2014
Chicago Sky,Atlanta Dream,Chicago Sky,5,3,8,1402113600.0,2014
Chicago Sky,Chicago Sky,Seattle Storm,5,4,9,1402372800.0,2014
Chicago Sky,Washington Mystics,Chicago Sky,5,5,10,1402632000.0,2014
Chicago Sky,Chicago Sky,New York Liberty,6,5,11,1403064000.0,2014
Chicago Sky,Chicago Sky,Indiana Fever,6,6,12,1403236800.0,2014
Chicago Sky,Chicago Sky,Tulsa Shock,6,7,13,1403409600.0,2014
Chicago Sky,Connecticut Sun,Chicago Sky,6,8,14,1403668800.0,2014
Chicago Sky,New York Liberty,Chicago Sky,7,8,15,1403841600.0,2014
Chicago Sky,Los Angeles Sparks,Chicago Sky,8,8,16,1404187200.0,2014
Chicago Sky,Phoenix Mercury,Chicago Sky,8,9,17,1404273600.0,2014
Chicago Sky,Seattle Storm,Chicago Sky,8,10,18,1404532800.0,2014
Chicago Sky,Chicago Sky,Washington Mystics,8,11,19,1404878400.0,2014
Chicago Sky,Chicago Sky,Phoenix Mercury,8,12,20,1405051200.0,2014
Chicago Sky,Atlanta Dream,Chicago Sky,8,13,21,1405224000.0,2014
Chicago Sky,Indiana Fever,Chicago Sky,8,14,22,1405569600.0,2014
Chicago Sky,Chicago Sky,Indiana Fever,9,14,23,1406001600.0,2014
Chicago Sky,Atlanta Dream,Chicago Sky,10,14,24,1406260800.0,2014
Chicago Sky,Tulsa Shock,Chicago Sky,10,15,25,1406433600.0,2014
Chicago Sky,San Antonio Silver Stars,Chicago Sky,10,16,26,1406606400.0,2014
Chicago Sky,Chicago Sky,New York Liberty,11,16,27,1406779200.0,2014
Chicago Sky,Chicago Sky,Washington Mystics,12,16,28,1407038400.0,2014
Chicago Sky,Connecticut Sun,Chicago Sky,13,16,29,1407211200.0,2014
Chicago Sky,Minnesota Lynx,Chicago Sky,13,17,30,1407384000.0,2014
Chicago Sky,Chicago Sky,Atlanta Dream,14,17,31,1407643200.0,2014
Chicago Sky,Washington Mystics,Chicago Sky,15,17,32,1407902400.0,2014
Chicago Sky,Indiana Fever,Chicago Sky,15,18,33,1408161600.0,2014
Chicago Sky,Chicago Sky,San Antonio Silver Stars,15,19,34,1408248000.0,2014
Connecticut Sun,Connecticut Sun,New York Liberty,0,1,1,1400212800.0,2014
Connecticut Sun,Minnesota Lynx,Connecticut Sun,0,2,2,1400385600.0,2014
Connecticut Sun,Chicago Sky,Connecticut Sun,0,3,3,1400644800.0,2014
Connecticut Sun,Connecticut Sun,Seattle Storm,1,3,4,1400817600.0,2014
Connecticut Sun,Indiana Fever,Connecticut Sun,1,4,5,1401336000.0,2014
Connecticut Sun,Chicago Sky,Connecticut Sun,1,5,6,1401422400.0,2014
Connecticut Sun,Connecticut Sun,Atlanta Dream,2,5,7,1401595200.0,2014
Connecticut Sun,Connecticut Sun,Washington Mystics,2,6,8,1401940800.0,2014
Connecticut Sun,Connecticut Sun,Indiana Fever,3,6,9,1402113600.0,2014
Connecticut Sun,Connecticut Sun,Phoenix Mercury,4,6,10,1402545600.0,2014
Connecticut Sun,New York Liberty,Connecticut Sun,5,6,11,1402632000.0,2014
Connecticut Sun,Connecticut Sun,New York Liberty,6,6,12,1402804800.0,2014
Connecticut Sun,Connecticut Sun,Indiana Fever,7,6,13,1402977600.0,2014
Connecticut Sun,Connecticut Sun,Chicago Sky,8,6,14,1403668800.0,2014
Connecticut Sun,Washington Mystics,Connecticut Sun,8,7,15,1403841600.0,2014
Connecticut Sun,New York Liberty,Connecticut Sun,8,8,16,1404014400.0,2014
Connecticut Sun,Connecticut Sun,San Antonio Silver Stars,8,9,17,1404187200.0,2014
Connecticut Sun,Connecticut Sun,Tulsa Shock,8,10,18,1404360000.0,2014
Connecticut Sun,Tulsa Shock,Connecticut Sun,9,10,19,1404532800.0,2014
Connecticut Sun,Atlanta Dream,Connecticut Sun,9,11,20,1404792000.0,2014
Connecticut Sun,Indiana Fever,Connecticut Sun,9,12,21,1404964800.0,2014
Connecticut Sun,Connecticut Sun,Los Angeles Sparks,9,13,22,1405224000.0,2014
Connecticut Sun,Seattle Storm,Connecticut Sun,10,13,23,1405396800.0,2014
Connecticut Sun,Phoenix Mercury,Connecticut Sun,10,14,24,1405569600.0,2014
Connecticut Sun,Washington Mystics,Connecticut Sun,10,15,25,1406088000.0,2014
Connecticut Sun,Connecticut Sun,Minnesota Lynx,10,16,26,1406433600.0,2014
Connecticut Sun,Atlanta Dream,Connecticut Sun,10,17,27,1406606400.0,2014
Connecticut Sun,San Antonio Silver Stars,Connecticut Sun,11,17,28,1406865600.0,2014
Connecticut Sun,Los Angeles Sparks,Connecticut Sun,11,18,29,1407038400.0,2014
Connecticut Sun,Connecticut Sun,Chicago Sky,11,19,30,1407211200.0,2014
Connecticut Sun,New York Liberty,Connecticut Sun,11,20,31,1407470400.0,2014
Connecticut Sun,Connecticut Sun,Washington Mystics,12,20,32,1407643200.0,2014
Connecticut Sun,Connecticut Sun,Washington Mystics,12,21,33,1408075200.0,2014
Connecticut Sun,Connecticut Sun,Atlanta Dream,13,21,34,1408248000.0,2014
Indiana Fever,Chicago Sky,Indiana Fever,0,1,1,1400212800.0,2014
Indiana Fever,Indiana Fever,Atlanta Dream,0,2,2,1400299200.0,2014
Indiana Fever,Indiana Fever,Washington Mystics,0,3,3,1400817600.0,2014
Indiana Fever,Atlanta Dream,Indiana Fever,1,3,4,1400990400.0,2014
Indiana Fever,Indiana Fever,Connecticut Sun,2,3,5,1401336000.0,2014
Indiana Fever,Indiana Fever,New York Liberty,3,3,6,1401508800.0,2014
Indiana Fever,Washington Mystics,Indiana Fever,4,3,7,1402027200.0,2014
Indiana Fever,Connecticut Sun,Indiana Fever,4,4,8,1402113600.0,2014
Indiana Fever,Indiana Fever,Seattle Storm,5,4,9,1402459200.0,2014
Indiana Fever,Connecticut Sun,Indiana Fever,5,5,10,1402977600.0,2014
Indiana Fever,Chicago Sky,Indiana Fever,6,5,11,1403236800.0,2014
Indiana Fever,Minnesota Lynx,Indiana Fever,6,6,12,1403409600.0,2014
Indiana Fever,Indiana Fever,Tulsa Shock,6,7,13,1403668800.0,2014
Indiana Fever,Indiana Fever,Phoenix Mercury,6,8,14,1403841600.0,2014
Indiana Fever,Indiana Fever,Atlanta Dream,6,9,15,1404014400.0,2014
Indiana Fever,Atlanta Dream,Indiana Fever,7,9,16,1404187200.0,2014
Indiana Fever,Washington Mystics,Indiana Fever,8,9,17,1404273600.0,2014
Indiana Fever,Indiana Fever,San Antonio Silver Stars,8,10,18,1404532800.0,2014
Indiana Fever,Tulsa Shock,Indiana Fever,9,10,19,1404792000.0,2014
Indiana Fever,Indiana Fever,Connecticut Sun,10,10,20,1404964800.0,2014
Indiana Fever,Indiana Fever,Atlanta Dream,10,11,21,1405137600.0,2014
Indiana Fever,Indiana Fever,Los Angeles Sparks,10,12,22,1405396800.0,2014
Indiana Fever,Indiana Fever,Chicago Sky,11,12,23,1405569600.0,2014
Indiana Fever,Chicago Sky,Indiana Fever,11,13,24,1406001600.0,2014
Indiana Fever,San Antonio Silver Stars,Indiana Fever,12,13,25,1406347200.0,2014
Indiana Fever,Los Angeles Sparks,Indiana Fever,12,14,26,1406520000.0,2014
Indiana Fever,Seattle Storm,Indiana Fever,13,14,27,1406779200.0,2014
Indiana Fever,Phoenix Mercury,Indiana Fever,13,15,28,1406952000.0,2014
